;1;2;3;4;5;6;7;8;15;16;22;23;25;26;28;29;30;32;33;34;35;44;45;46;47;48;49;55;60;61;62;65;66;67;68;69;70;71;72;75;76;79;82;83;85;86;87;88;89;90;91;92;93;94;95;96;97;98;100;101;102;103;104;105;106;107;108;110;111;112;113;114;115;117;118;119;120;121;122;123;124;125;126;127
75;73.0;427.0;18.0;10.0;0.0;254.0;254.0;508.0;129032.0;254.0;1765.3;3.87;455.7;455.7;28.7;0.0;2578.9;2.2282;2.2282;271.0;1.36;6.4;2.0;63.3;2.0;228.6;0.45;0.41;22.93;1.0;18.34;0.0;2.24;0.0975;0.2634;0.2634;0.0221;3.1;2.93;161.46;164.39;883.0;372.0;0.0221;285.03;0.2357;0.0889;0.908;271.0;0.29;0.855;390.0;0.855;390.0;0.2252;272.33;154.27;1.05;0.02;8.56;6.65;0.15;0.6;4.02;13.98;0.3;0.34;1.0;1.0;1.0;0.0;1.0;0.0;19.1;24.1;20.1;21.7;89.63;47.02;136.65;448.14;0.305;136.65;1182.0
76;74.0;428.0;18.0;11.0;0.0;254.0;254.0;508.0;129032.0;254.0;1765.3;3.87;455.7;455.7;28.7;0.0;2578.9;2.2282;2.2282;290.3;1.45;6.4;2.0;63.3;2.0;228.6;0.45;0.41;28.89;1.0;23.11;0.0;2.68;0.0927;0.2239;0.2239;0.0176;3.1;2.93;165.02;167.95;883.0;372.0;0.0176;291.31;0.1912;0.0704;0.884;283.0;0.247;0.877;400.0;0.873;398.0;0.1956;298.01;168.81;0.98;0.02;7.62;7.48;0.13;0.54;4.0;14.03;0.24;0.29;1.0;1.0;1.0;0.0;1.0;0.0;25.1;30.4;26.4;28.0;101.75;47.02;148.77;508.74;0.292;148.77;1109.0
77;75.0;430.0;18.0;12.0;0.0;254.0;254.0;508.0;129032.0;254.0;1765.3;3.87;455.7;455.7;28.7;0.0;2578.9;2.2282;2.2282;406.2;2.03;6.4;2.0;63.3;2.0;228.6;0.45;0.41;39.7;1.0;31.76;0.0;3.4;0.0857;0.228;0.228;0.0128;3.1;2.93;234.41;237.34;883.0;372.0;0.0128;413.8;0.1976;0.0738;0.841;406.0;0.271;0.864;394.0;0.864;394.0;0.1971;412.67;233.77;1.0;0.01;6.49;8.79;0.11;0.66;5.77;9.84;0.35;0.33;1.0;1.0;1.0;0.0;1.0;0.0;35.9;41.8;37.8;39.4;120.66;47.02;167.67;603.28;0.278;167.67;1398.0
78;76.0;431.0;18.0;13.0;0.0;254.0;254.0;508.0;129032.0;254.0;1765.3;3.87;455.7;455.7;28.7;0.0;2578.9;2.2282;2.2282;276.6;1.38;6.4;2.0;63.3;2.0;228.6;0.45;0.41;14.94;1.0;11.95;0.0;1.56;0.1043;0.4125;0.4125;0.034;3.1;2.93;149.9;152.83;883.0;372.0;0.034;264.61;0.3359;0.1388;0.94;277.0;0.439;0.781;356.0;0.781;356.0;0.322;253.7;143.71;1.04;0.03;10.62;5.33;0.18;0.77;4.08;13.76;0.48;0.47;1.0;1.0;1.0;0.0;1.0;0.0;11.1;15.7;11.7;13.3;70.17;47.02;117.19;350.85;0.334;117.19;1279.0
79;77.0;434.0;18.0;5.0;0.0;254.0;254.0;508.0;129032.0;254.0;1765.3;3.87;455.7;455.7;28.7;0.0;2578.9;2.2282;2.2282;406.2;2.03;6.4;2.0;63.3;2.0;114.3;0.23;0.52;33.68;1.0;26.94;0.0;3.01;0.0893;0.2688;0.2688;0.0192;3.1;2.93;232.63;235.56;883.0;0.0;0.0;410.66;0.2312;0.0883;0.865;406.0;0.311;0.845;385.0;0.845;385.0;0.227;403.22;228.41;1.02;0.02;7.97;7.15;0.14;0.64;0.0;0.0;0.0;0.37;0.0;1.0;0.0;0.0;0.0;0.0;29.9;35.4;31.4;33.0;110.51;59.91;170.42;552.56;0.308;170.42;1365.0
80;78.0;444.0;18.0;15.0;0.0;254.0;254.0;508.0;129032.0;254.0;1765.3;3.87;455.7;455.7;28.7;0.0;2578.9;2.2282;2.2282;406.2;2.03;9.5;2.0;141.9;2.0;228.6;0.45;0.67;40.56;1.0;32.44;0.0;3.45;0.0852;0.2232;0.2232;0.0186;2.1;2.93;239.75;242.68;883.0;276.0;0.0208;423.23;0.1979;0.0737;0.838;406.0;0.266;0.867;395.0;0.867;395.0;0.1934;413.77;234.39;1.02;0.02;8.29;6.86;0.14;0.52;3.54;15.76;0.23;0.33;1.0;1.0;1.0;0.0;1.0;0.0;36.8;42.7;38.7;40.3;122.02;78.05;200.07;610.1;0.328;200.07;1198.0
81;79.0;483.0;19.0;37.0;1.0;300.0;150.0;350.0;63750.0;150.7;1050.0;3.5;300.0;300.0;20.0;0.0;1256.6;1.3963;2.7925;419.9;2.1;6.0;2.0;56.5;0.0;110.0;0.31;1.08;22.56;2.0;18.05;0.1093;2.21;0.0978;0.2598;0.2598;0.0596;1.53;1.94;130.94;130.94;233.0;314.0;0.0596;137.49;0.2257;0.1881;0.91;420.0;0.286;0.857;257.0;0.857;257.0;0.2227;135.68;129.22;1.01;0.06;14.13;3.97;0.24;0.79;3.16;17.59;0.52;0.73;1.0;1.0;1.0;0.0;1.0;0.0;18.8;23.8;19.8;21.4;34.54;48.41;82.95;172.68;0.48;82.95;1579.0
82;81.0;484.0;19.0;38.0;1.0;300.0;100.0;350.0;50000.0;133.8;1050.0;3.5;300.0;300.0;20.0;0.0;1256.6;1.3963;4.1888;419.9;2.1;6.0;2.0;56.5;0.0;110.0;0.31;1.61;22.56;2.0;18.05;0.1093;2.21;0.0978;0.2598;0.2598;0.0894;1.2;1.17;126.25;126.25;525.0;314.0;0.0894;132.56;0.2176;0.2707;0.91;408.0;0.278;0.861;258.0;0.857;257.0;0.2227;135.68;129.22;0.98;0.09;17.4;3.19;0.29;0.95;3.03;18.27;0.73;0.71;1.0;1.0;1.0;0.0;1.0;0.0;18.8;23.8;19.8;21.4;23.02;48.41;71.44;115.12;0.621;71.44;1767.0
83;82.0;485.0;19.0;39.0;1.0;300.0;50.0;350.0;41250.0;127.7;1050.0;3.5;300.0;300.0;20.0;0.0;1256.6;1.3963;8.3776;419.9;2.1;6.0;2.0;56.5;0.0;110.0;0.31;3.23;22.56;2.0;18.05;0.1093;2.21;0.0978;0.2598;0.2598;0.1788;0.99;0.97;98.08;98.08;525.0;314.0;0.1788;102.99;0.1691;0.4042;0.91;305.0;0.207;0.896;269.0;0.857;257.0;0.2227;135.68;129.22;0.76;0.18;25.02;2.14;0.38;1.05;2.26;23.87;0.87;0.55;1.0;0.0;0.0;0.0;0.0;1.0;18.8;23.8;19.8;21.4;11.51;48.41;59.93;57.56;1041.0;57.56;1704.0
84;80.0;490.0;20.0;117.0;1.0;1500.0;100.0;900.0;362500.0;291.7;2500.0;3.03;825.0;825.0;26.0;0.0;8464.0;0.684;10.2594;464.8;2.32;12.0;2.0;232.0;2.0;80.0;0.09;12.37;23.01;0.0;18.41;0.1036;2.24;0.0974;0.1381;0.1381;0.6719;8.7;15.23;800.03;800.03;1250.0;315.0;0.4964;2000.06;0.0851;0.554;0.908;301.0;0.099;0.951;784.0;0.924;762.0;0.1276;2998.92;1199.57;0.67;0.67;55.06;0.7;0.47;1.18;1.12;41.86;0.89;0.01;1.0;1.0;1.0;0.0;1.0;0.0;19.2;24.2;20.2;21.8;64.01;1020.61;1084.63;320.07;3389.0;320.07;2500.0
85;83.0;491.0;21.0;129.0;1.0;960.0;160.0;440.0;134400.0;134.3;1125.0;3.0;375.0;375.0;24.0;0.0;2714.3;0.754;4.5239;409.1;2.05;12.0;2.0;226.2;2.0;113.0;0.26;5.34;16.68;2.0;13.34;0.1235;1.72;0.1029;0.1849;0.1849;0.4002;3.23;3.02;338.53;338.53;563.0;349.0;0.3275;380.84;0.1692;0.4694;0.933;409.0;0.198;0.901;338.0;0.901;338.0;0.1666;375.13;333.45;1.02;0.4;39.24;1.22;0.49;0.96;1.43;34.9;0.8;1.84;0.0;1.0;0.0;0.0;0.0;0.0;12.9;17.6;13.6;15.2;38.79;320.33;359.12;193.97;1851.0;193.97;1745.0
86;84.0;492.0;21.0;136.0;1.0;960.0;160.0;440.0;134400.0;134.3;1250.0;3.33;375.0;375.0;24.0;0.0;2714.3;0.754;4.5239;409.1;2.05;10.0;2.0;157.1;2.0;113.0;0.26;3.7;16.68;2.0;13.34;0.1235;1.72;0.1029;0.1849;0.1849;0.2773;3.23;2.82;322.14;322.14;625.0;417.0;0.2715;402.67;0.1789;0.4467;0.933;409.0;0.198;0.901;338.0;0.901;338.0;0.1666;375.13;300.11;1.07;0.28;31.77;1.61;0.45;1.0;1.65;31.29;0.81;1.75;0.0;1.0;0.0;0.0;0.0;0.0;12.9;17.6;13.6;15.2;38.79;221.94;260.73;193.97;1344.0;193.97;1661.0
87;85.0;493.0;21.0;137.0;1.0;960.0;160.0;440.0;134400.0;134.3;1250.0;3.33;375.0;375.0;24.0;0.0;2714.3;0.754;4.5239;409.1;2.05;8.0;2.0;100.5;2.0;113.0;0.26;2.32;16.19;2.0;12.95;0.1127;1.67;0.1034;0.1906;0.1906;0.1794;3.23;2.82;275.05;275.05;625.0;418.0;0.1794;343.81;0.1573;0.3902;0.935;372.0;0.185;0.907;340.0;0.898;337.0;0.1711;373.97;299.18;0.92;0.18;25.06;2.14;0.38;1.02;2.17;24.7;0.82;1.53;0.0;1.0;0.0;0.0;0.0;0.0;12.4;17.0;13.0;14.6;38.13;139.42;177.55;190.64;0.931;177.55;1549.0
88;86.0;494.0;21.0;138.0;1.0;960.0;160.0;440.0;134400.0;134.3;1250.0;3.33;375.0;375.0;24.0;0.0;2714.3;0.754;4.5239;409.1;2.05;6.0;2.0;56.5;2.0;113.0;0.26;1.38;16.19;2.0;12.95;0.1127;1.67;0.1034;0.1906;0.1906;0.1064;3.23;2.82;232.38;232.38;625.0;440.0;0.1064;290.47;0.1329;0.324;0.935;309.0;0.154;0.923;346.0;0.898;337.0;0.1711;373.97;299.18;0.78;0.11;19.04;2.9;0.31;1.05;3.05;18.18;0.87;1.3;0.0;1.0;0.0;0.0;0.0;0.0;12.4;17.0;13.0;14.6;38.13;82.66;120.79;190.64;0.634;120.79;1924.0
89;87.0;497.0;21.0;130.0;1.0;960.0;160.0;440.0;134400.0;134.3;1250.0;3.33;375.0;375.0;24.0;0.0;2714.3;0.754;4.5239;409.1;2.05;8.0;2.0;100.5;2.0;113.0;0.26;2.32;24.92;2.0;19.93;0.0969;2.39;0.0958;0.1238;0.1238;0.1166;3.23;2.82;338.32;338.32;625.0;418.0;0.1166;422.91;0.1257;0.3038;0.9;409.0;0.137;0.931;349.0;0.931;349.0;0.1153;387.77;310.21;1.09;0.12;19.96;2.75;0.32;0.95;2.61;21.0;0.73;0.66;1.0;1.0;1.0;0.0;1.0;0.0;21.1;26.2;22.2;23.8;48.65;139.42;188.07;243.23;0.773;188.07;1799.0
90;88.0;498.0;21.0;131.0;1.0;960.0;160.0;440.0;134400.0;134.3;1250.0;3.33;375.0;375.0;24.0;0.0;2714.3;0.754;4.5239;409.1;2.05;6.0;2.0;56.5;2.0;113.0;0.26;1.38;24.92;2.0;19.93;0.0969;2.39;0.0958;0.1238;0.1238;0.0691;3.23;2.82;267.69;267.69;625.0;440.0;0.0691;334.62;0.0995;0.2378;0.9;349.0;0.117;0.941;353.0;0.931;349.0;0.1153;387.77;310.21;0.86;0.07;15.24;3.67;0.25;0.94;3.44;16.21;0.71;0.53;1.0;1.0;1.0;0.0;1.0;0.0;21.1;26.2;22.2;23.8;48.65;82.66;131.31;243.23;0.54;131.31;2039.0
91;89.0;499.0;21.0;132.0;1.0;960.0;160.0;440.0;134400.0;134.3;1250.0;3.33;375.0;375.0;24.0;0.0;2714.3;0.754;4.5239;409.1;2.05;12.0;2.0;226.2;2.0;113.0;0.26;5.34;21.29;2.0;17.03;0.1023;2.11;0.0989;0.1449;0.1449;0.3135;3.23;2.82;346.17;346.17;625.0;348.0;0.2556;432.72;0.1506;0.3679;0.915;409.0;0.158;0.921;345.0;0.921;345.0;0.1334;383.42;306.73;1.13;0.31;34.05;1.48;0.46;0.79;1.44;34.79;0.63;0.77;1.0;1.0;1.0;0.0;1.0;0.0;17.5;22.4;18.4;20.0;44.58;320.33;364.9;222.88;1637.0;222.88;1553.0
92;90.0;500.0;21.0;133.0;1.0;960.0;160.0;440.0;134400.0;134.3;1250.0;3.33;375.0;375.0;24.0;0.0;2714.3;0.754;4.5239;409.1;2.05;10.0;2.0;157.1;2.0;113.0;0.26;3.7;21.29;2.0;17.03;0.1023;2.11;0.0989;0.1449;0.1449;0.2172;3.23;2.82;336.36;336.36;625.0;425.0;0.2167;420.45;0.1463;0.3575;0.915;409.0;0.158;0.921;345.0;0.921;345.0;0.1334;383.42;306.73;1097.0;0.22;27.78;1.9;0.41;0.87;1.65;31.22;0.65;0.75;1.0;1.0;1.0;0.0;1.0;0.0;17.5;22.4;18.4;20.0;44.58;221.94;266.51;222.88;1196.0;222.88;1509.0
93;91.0;501.0;21.0;134.0;1.0;960.0;160.0;440.0;134400.0;134.3;1250.0;3.33;375.0;375.0;24.0;0.0;2714.3;0.754;4.5239;390.4;1.95;8.0;2.0;100.5;2.0;113.0;0.26;2.32;20.31;2.0;16.25;0.1159;2.03;0.0998;0.145;0.145;0.143;3.23;2.82;295.16;295.16;625.0;418.0;0.143;368.95;0.1346;0.3288;0.919;390.0;0.158;0.921;345.0;0.921;345.0;0.1335;366.06;292.85;1.01;0.14;22.22;2.45;0.35;0.94;2.3;23.51;0.72;0.69;1.0;1.0;1.0;0.0;1.0;0.0;16.5;21.4;17.4;19.0;43.41;139.42;182.83;217.05;0.842;182.83;1614.0
94;92.0;502.0;21.0;139.0;1.0;960.0;160.0;440.0;134400.0;134.3;1250.0;3.33;375.0;375.0;24.0;0.0;2714.3;0.754;4.5239;409.1;2.05;8.0;2.0;100.5;2.0;113.0;0.26;2.32;15.7;2.0;12.56;0.1125;1.63;0.1038;0.1965;0.1965;0.1851;3.23;2.82;235.32;235.32;625.0;393.0;0.1742;294.15;0.1388;0.3397;0.937;314.0;0.161;0.919;345.0;0.895;336.0;0.1759;372.74;298.19;0.79;0.19;25.48;2.1;0.39;0.87;1.95;27.15;0.67;1.35;0.0;1.0;0.0;0.0;0.0;0.0;11.9;16.5;12.5;14.1;37.45;139.42;176.87;187.25;0.945;176.87;1330.0
95;93.0;503.0;21.0;135.0;1.0;960.0;160.0;440.0;134400.0;134.3;1250.0;3.33;375.0;375.0;24.0;0.0;2714.3;0.754;4.5239;390.4;1.95;8.0;2.0;100.5;2.0;113.0;0.26;2.32;20.31;2.0;16.25;0.1159;2.03;0.0998;0.145;0.145;0.143;3.23;2.82;296.14;296.14;625.0;418.0;0.143;370.18;0.135;0.3298;0.919;390.0;0.158;0.921;345.0;0.921;345.0;0.1335;366.06;292.85;1.01;0.14;22.22;2.45;0.35;0.94;2.31;23.44;0.72;0.69;1.0;1.0;1.0;0.0;1.0;0.0;16.5;21.4;17.4;19.0;43.41;139.42;182.83;217.05;0.842;182.83;1620.0
96;94.0;504.0;22.0;65.0;1.0;900.0;120.0;1050.0;278000.0;432.8;3800.0;4.04;940.0;940.0;24.0;0.0;9047.8;1.0695;8.0211;500.0;2.5;12.0;2.0;226.2;3.0;225.0;0.21;4.02;23.75;1.0;19.0;0.0;2.3;0.0968;0.2252;0.2252;0.2116;6.67;19.35;676.0;695.35;1900.0;480.0;0.2116;2568.8;0.136;0.3435;0.905;329.0;0.164;0.918;863.0;0.876;823.0;0.1971;3723.48;979.86;0.69;0.21;27.39;1.93;0.41;0.84;1.62;31.64;0.62;0.42;1.0;1.0;1.0;0.0;1.0;0.0;20.0;25.0;21.0;22.6;89.07;453.6;542.66;445.33;1219.0;445.33;1518.0
97;95.0;505.0;22.0;66.0;1.0;900.0;120.0;1050.0;278000.0;432.8;3800.0;4.04;940.0;940.0;24.0;0.0;9047.8;1.0695;8.0211;500.0;2.5;12.0;2.0;226.2;3.0;225.0;0.21;4.02;23.75;1.0;19.0;0.0;2.3;0.0968;0.2252;0.2252;0.2116;6.67;19.35;688.0;707.35;1900.0;480.0;0.2116;2614.4;0.1384;0.3502;0.905;335.0;0.167;0.917;862.0;0.876;823.0;0.1971;3723.48;979.86;0.7;0.21;27.39;1.93;0.41;0.86;1.65;31.14;0.63;0.42;1.0;1.0;1.0;0.0;1.0;0.0;20.0;25.0;21.0;22.6;89.07;453.6;542.66;445.33;1219.0;445.33;1545.0
98;96.0;506.0;22.0;67.0;1.0;900.0;120.0;1050.0;278000.0;432.8;3800.0;4.04;940.0;940.0;26.0;0.0;10618.6;1.2552;9.4136;450.0;2.25;12.0;2.0;226.2;3.0;225.0;0.21;4.02;44.65;1.0;35.72;0.0;3.71;0.083;0.1265;0.1265;0.1126;6.67;19.35;990.0;1009.35;1900.0;480.0;0.1126;3762.0;0.1059;0.264;0.821;405.0;0.139;0.931;875.0;0.923;868.0;0.1168;4145.79;1091.0;0.91;0.11;19.6;2.81;0.32;0.84;2.35;23.09;0.59;0.34;1.0;1.0;1.0;0.0;1.0;0.0;40.9;47.0;43.0;44.6;125.12;453.6;578.71;625.59;0.925;578.71;1711.0
99;97.0;507.0;22.0;68.0;1.0;900.0;120.0;1050.0;278000.0;432.8;3800.0;4.04;940.0;940.0;26.0;0.0;10618.6;1.2552;9.4136;450.0;2.25;12.0;2.0;226.2;3.0;225.0;0.21;4.02;44.65;1.0;35.72;0.0;3.71;0.083;0.1265;0.1265;0.1126;6.67;19.35;938.0;957.35;1900.0;480.0;0.1126;3564.4;0.1004;0.2491;0.821;382.0;0.131;0.935;879.0;0.923;868.0;0.1168;4145.79;1091.0;0.86;0.11;19.6;2.81;0.32;0.79;2.21;24.32;0.53;0.33;1.0;1.0;1.0;0.0;1.0;0.0;40.9;47.0;43.0;44.6;125.12;453.6;578.71;625.59;0.925;578.71;1621.0
100;98.0;508.0;22.0;69.0;1.0;900.0;120.0;1050.0;278000.0;432.8;3800.0;4.04;940.0;940.0;30.0;0.0;14137.2;1.6711;12.5329;470.0;2.35;12.0;2.0;226.2;3.0;150.0;0.14;6.03;47.5;1.0;38.0;0.0;3.88;0.0816;0.1653;0.1653;0.1587;6.67;19.35;1181.0;1200.35;1900.0;480.0;0.1587;4487.8;0.1188;0.2994;0.81;367.0;0.159;0.92;865.0;0.898;844.0;0.1485;5608.32;1475.87;0.8;0.16;23.48;2.3;0.37;0.82;1.89;27.93;0.58;0.34;1.0;1.0;1.0;0.0;1.0;0.0;43.7;50.0;46.0;47.6;129.26;680.39;809.65;646.29;1253.0;646.29;1827.0
101;99.0;509.0;22.0;70.0;1.0;900.0;120.0;1050.0;278000.0;432.8;3800.0;4.04;940.0;940.0;30.0;0.0;14137.2;1.6711;12.5329;470.0;2.35;12.0;2.0;226.2;3.0;150.0;0.14;6.03;47.5;1.0;38.0;0.0;3.88;0.0816;0.1653;0.1653;0.1587;6.67;19.35;1239.0;1258.35;1900.0;480.0;0.1587;4708.2;0.1246;0.3156;0.81;387.0;0.168;0.916;861.0;0.898;844.0;0.1485;5608.32;1475.87;0.84;0.16;23.48;2.3;0.37;0.86;1.99;26.7;0.63;0.36;1.0;1.0;1.0;0.0;1.0;0.0;43.7;50.0;46.0;47.6;129.26;680.39;809.65;646.29;1253.0;646.29;1917.0
102;100.0;510.0;22.0;71.0;1.0;900.0;120.0;1050.0;278000.0;432.8;3800.0;4.04;940.0;940.0;30.0;0.0;14137.2;1.6711;12.5329;470.0;2.35;12.0;2.0;226.2;3.0;150.0;0.14;6.03;57.0;1.0;45.6;0.0;4.27;0.0748;0.1378;0.1378;0.1323;6.67;19.35;1330.0;1349.35;1900.0;480.0;0.1323;5054.0;0.1115;0.2806;0.772;413.0;0.157;0.922;866.0;0.911;856.0;0.1255;5688.41;1496.95;0.89;0.13;21.33;2.56;0.34;0.83;2.12;25.24;0.58;0.35;1.0;1.0;1.0;0.0;1.0;0.0;53.2;60.0;56.0;57.6;142.19;680.39;822.58;710.95;1157.0;710.95;1871.0
103;101.0;511.0;23.0;19.0;1.0;700.0;120.0;600.0;159600.0;261.1;1500.0;2.78;540.0;540.0;20.0;0.0;2513.3;0.6649;3.8785;616.3;3.08;8.0;2.0;100.5;2.0;160.0;0.27;3.53;24.42;1.0;19.53;0.0829;2.35;0.0962;0.1678;0.1678;0.1807;3.83;6.7;435.0;441.7;750.0;674.0;0.1807;652.5;0.1309;0.3731;0.902;522.0;0.158;0.921;497.0;0.907;490.0;0.1522;758.58;505.72;0.86;0.18;25.15;2.13;0.38;0.97;2.06;25.84;0.76;0.46;1.0;1.0;0.0;1.0;1.0;0.0;20.6;25.7;21.7;23.3;51.95;228.68;280.63;259.76;1080.0;259.76;1675.0
104;102.0;512.0;24.0;20.0;1.0;700.0;120.0;600.0;159600.0;261.1;1500.0;2.78;540.0;540.0;20.0;0.0;2513.3;0.6649;3.8785;623.1;3.12;8.0;2.0;100.5;2.0;160.0;0.27;3.39;25.27;1.0;20.22;0.1061;2.41;0.0955;0.1639;0.1639;0.1676;3.83;6.7;435.0;441.7;750.0;647.0;0.1676;652.5;0.1265;0.3594;0.899;520.0;0.152;0.924;499.0;0.909;491.0;0.149;768.48;512.32;0.85;0.17;24.16;2.23;0.37;0.96;2.14;25.0;0.75;0.44;1.0;1.0;0.0;1.0;1.0;0.0;21.5;26.6;22.6;24.2;52.95;219.52;272.47;264.73;1029.0;264.73;1643.0
105;103.0;523.0;25.0;72.0;1.0;650.0;86.3;490.0;90550.0;168.0;1150.0;2.89;450.0;397.5;16.0;0.0;402.1;0.1375;1.0355;400.0;2.0;6.2;1.0;30.2;2.0;152.0;0.31;1.48;38.1;1.0;30.48;0.0;3.3;0.0866;0.0144;0.0646;0.0487;2.17;2.01;126.0;128.01;575.0;0.0;0.0;144.9;0.037;0.1233;0.848;235.0;0.045;0.978;389.0;0.962;382.0;0.0621;243.05;211.34;0.6;0.05;12.75;4.42;0.22;0.57;0.0;0.0;0.0;0.55;0.0;0.0;0.0;0.0;0.0;0.0;34.3;40.1;36.1;37.7;39.6;57.65;97.25;198.02;0.491;97.25;1296.0
106;104.0;525.0;26.0;63.0;0.0;599.4;149.9;320.0;84503.0;108.4;977.3;3.5;279.4;279.4;15.9;0.0;791.7;0.4727;1.8909;641.4;3.21;5.6;2.0;48.5;0.0;152.4;0.48;0.66;38.66;1.0;30.92;0.0;3.33;0.0863;0.0784;0.0784;0.0213;2.03;1.02;120.1;121.11;489.0;310.0;0.0213;117.37;0.0649;0.0966;0.845;553.0;0.08;0.96;268.0;0.954;266.0;0.0748;135.3;138.44;0.87;0.02;8.39;6.78;0.14;0.67;4.53;12.44;0.37;0.34;1.0;1.0;1.0;0.0;1.0;0.0;34.9;40.7;36.7;38.3;43.03;27.59;70.62;215.16;0.328;70.62;1701.0
107;154.0;534.0;45.0;126.0;1.0;400.0;110.0;355.0;62250.0;126.3;1050.0;3.52;298.0;298.0;20.0;0.0;1256.6;1.0542;3.8335;441.5;2.21;8.0;2.0;100.5;2.0;150.0;0.42;1.66;31.69;1.0;25.35;0.0;2.87;0.0907;0.1469;0.1469;0.0655;1.49;1.46;137.34;138.8;525.0;255.0;0.0325;144.21;0.1281;0.1796;0.873;418.0;0.159;0.92;274.0;0.916;273.0;0.1345;151.41;144.2;0.95;0.07;14.83;3.78;0.25;0.73;5.53;10.24;0.82;0.48;1.0;1.0;1.0;0.0;1.0;0.0;27.9;33.4;29.4;31.0;30.29;54.47;84.76;151.45;0.56;84.76;1620.0
108;155.0;535.0;45.0;127.0;1.0;400.0;110.0;355.0;62250.0;126.3;1050.0;3.52;298.0;298.0;20.0;0.0;1256.6;1.0542;3.8335;447.3;2.24;8.0;2.0;100.5;2.0;150.0;0.42;1.66;28.98;1.0;23.19;0.0;2.68;0.0926;0.1627;0.1627;0.0717;1.49;1.46;141.26;142.72;525.0;273.0;0.0717;148.33;0.1441;0.2041;0.884;435.0;0.179;0.911;271.0;0.908;271.0;0.1477;152.1;144.86;0.98;0.07;15.53;3.6;0.26;0.79;2.85;19.34;0.52;0.53;1.0;1.0;1.0;0.0;1.0;0.0;25.2;30.5;26.5;28.1;28.87;54.47;83.33;144.33;0.577;83.33;1695.0
109;156.0;536.0;45.0;128.0;1.0;400.0;110.0;355.0;62250.0;126.3;1050.0;3.52;298.0;298.0;20.0;0.0;1256.6;1.0542;3.8335;444.4;2.22;8.0;2.0;100.5;2.0;150.0;0.42;1.66;28.98;1.0;23.19;0.0;2.68;0.0926;0.1616;0.1616;0.0717;1.49;1.46;154.02;155.47;525.0;273.0;0.0717;161.72;0.1571;0.223;0.884;444.0;0.183;0.909;271.0;0.909;271.0;0.1469;151.2;144.0;1.07;0.07;15.53;3.6;0.26;0.86;3.11;17.81;0.61;0.58;1.0;1.0;1.0;0.0;1.0;0.0;25.2;30.5;26.5;28.1;28.87;54.47;83.33;144.33;0.577;83.33;1848.0
110;105.0;553.0;29.0;143.0;1.0;150.0;150.0;360.0;54000.0;180.0;1550.0;5.0;310.0;310.0;16.0;0.0;1608.5;3.4591;3.4591;450.0;2.25;4.0;2.0;25.1;2.0;70.0;0.19;0.61;57.95;1.0;46.36;0.0;4.29;0.074;0.2686;0.2686;0.0132;1.3;1.26;129.2;130.46;775.0;0.0;0.0;200.26;0.2397;0.0726;0.768;450.0;0.35;0.825;256.0;0.825;256.0;0.2217;185.16;119.46;1.08;0.01;6.59;8.66;0.11;0.64;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;54.2;61.0;57.0;58.6;59.12;28.38;87.5;295.61;0.296;87.5;1477.0
111;106.0;556.0;29.0;144.0;1.0;150.0;150.0;360.0;54000.0;180.0;1550.0;5.0;310.0;310.0;20.0;0.0;2060.9;4.432;4.432;434.8;2.17;4.0;2.0;25.1;2.0;60.0;0.17;0.71;77.9;1.0;62.32;0.0;4.76;0.0612;0.2473;0.2473;0.0114;1.3;1.26;125.4;126.66;775.0;0.0;0.0;194.37;0.1731;0.0508;0.688;357.0;0.295;0.853;264.0;0.82;254.0;0.2029;227.85;147.0;0.85;0.01;6.14;9.3;0.11;0.48;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;74.1;82.0;78.0;79.6;68.91;33.11;102.02;344.53;0.296;102.02;1229.0
112;107.0;559.0;29.0;141.0;1.0;150.0;150.0;360.0;54000.0;180.0;930.0;3.0;310.0;310.0;16.0;0.0;1206.4;2.5943;2.5943;450.0;2.25;4.0;2.0;25.1;2.0;70.0;0.19;0.61;71.25;1.0;57.0;0.0;4.62;0.0648;0.1639;0.1639;0.0107;1.3;0.86;155.9;156.76;465.0;0.0;0.0;144.99;0.1412;0.0662;0.715;436.0;0.222;0.889;276.0;0.885;274.0;0.1451;149.01;160.22;0.97;0.01;5.94;9.61;0.1;0.64;0.0;0.0;0.0;0.01;0.0;1.0;0.0;0.0;0.0;0.0;67.5;75.0;71.0;72.6;65.81;28.38;94.19;329.03;0.286;94.19;1655.0
113;108.0;561.0;29.0;140.0;1.0;150.0;150.0;360.0;54000.0;180.0;930.0;3.0;310.0;310.0;20.0;0.0;1432.6;3.0808;3.0808;439.0;2.2;4.0;2.0;25.1;2.0;80.0;0.22;0.53;69.35;1.0;55.48;0.0;4.57;0.0659;0.195;0.195;0.0096;1.3;0.86;142.9;143.76;465.0;0.0;0.0;132.9;0.1329;0.0617;0.723;333.0;0.205;0.898;278.0;0.865;268.0;0.1687;168.66;181.36;0.79;0.01;5.63;10.14;0.1;0.63;0.0;0.0;0.0;0.01;0.0;1.0;0.0;0.0;0.0;0.0;65.6;73.0;69.0;70.6;64.89;24.83;89.73;324.47;0.277;89.73;1593.0
